run,event,trackIndex,gid,layer,wire,localLayer,sLayer,rawDriftDist,rawDriftDistErr,middleX,middleY,isSignal,PID,charge,turnId,scaledFltLen,lrAmbig,posX,posY,posZ,momX,momY,momZ,initialPosX,initialPosY,initialPosZ,initialMomX,initialMomY,initialMomZ
-10876,6,1,420,7,16,3,1,0.214367,0.0121908,2.17964,15.7583,1,-211,-1,1,0.0523455,-1,1.61038,15.8154,-11.5777,0.0447435,0.213829,-0.146767,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,440,7,36,3,1,0.0341054,0.0177721,-15.7583,2.17964,1,-2212,-1,1,0.0771319,-1,-15.9615,0.702355,-22.9173,-0.293268,0.03449,-0.402953,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,0,447,7,43,3,1,1.06079,0.019755,-14.575,-6.37525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,448,7,44,3,1,0.962497,0.019755,-14.0299,-7.49914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,2,450,7,46,3,1,0.454748,0.0126065,-12.684,-9.60157,1,211,1,1,0.0423483,1,-12.7694,-9.4068,9.52482,-0.200222,-0.176651,0.175416,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,486,8,2,0,2,1.10713,0.0160273,19.1934,4.43894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,490,8,6,0,2,0.328919,0.00835839,16.7121,10.4305,1,211,1,1,0.0502994,-1,16.9227,10.1652,5.26709,0.167252,0.13276,0.0677258,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,0,491,8,7,0,2,1.08147,0.0160273,15.7937,11.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,492,8,8,0,2,1.06765,0.0160273,14.7674,13.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,1,501,8,17,0,2,0.450878,0.00820661,2.03365,19.5948,1,-211,-1,1,0.0650399,-1,2.47477,19.4788,-14.108,0.0554993,0.211191,-0.14689,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,520,8,36,0,2,0.83655,0.0160273,-19.5948,2.03365,1,-2212,-1,1,0.0951426,1,-19.8515,1.23394,-28.2733,-0.291679,0.0466487,-0.402817,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,4,521,8,37,0,2,0.959975,0.0160273,-19.6958,0.408585,1,-2212,-1,1,0.0925124,-1,-19.5765,1.19209,-27.8939,-0.292004,0.0444429,-0.402841,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,529,8,45,0,2,0.297893,0.00855705,-15.7937,-11.775,1,211,1,1,0.0525441,1,-15.5828,-11.995,12.0362,-0.192743,-0.184758,0.175422,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,530,8,46,0,2,0.951298,0.0160273,-14.7674,-13.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,531,8,47,0,2,0.970288,0.0160273,-13.6402,-14.2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,532,8,48,0,2,1.10283,0.0160273,-12.4198,-15.2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,563,9,3,1,2,1.1633,0.0144819,20.5362,5.65295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,565,9,5,1,2,1.17082,0.0144819,19.3256,8.95599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,566,9,6,1,2,0.730839,0.0125825,18.52,10.5213,1,211,1,1,0.0523013,1,18.0592,11.0827,5.73043,0.165053,0.135476,0.0677594,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,577,9,17,1,2,0.190918,0.00951062,3.07246,21.0772,1,-211,-1,1,0.070484,1,2.92189,21.1211,-15.2531,0.0610398,0.209616,-0.146951,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,597,9,37,1,2,0.258118,0.00884766,-21.259,1.32143,1,-2212,-1,1,0.103028,-1,-21.2346,1.46415,-30.1853,-0.291103,0.0497436,-0.40284,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,606,9,46,1,2,0.364003,0.00808957,-16.5357,-13.4261,1,211,1,1,0.0568855,-1,-16.7879,-13.1722,13.1431,-0.189413,-0.188207,0.175375,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,608,9,48,1,2,1.09641,0.0144819,-14.1003,-15.9647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,609,9,49,1,2,1.08483,0.0144819,-12.7338,-17.0745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,643,10,7,2,2,0.16226,0.00915735,19.4962,12.1173,1,211,1,1,0.0583972,1,19.4003,12.2273,6.28973,0.16099,0.140303,0.0676618,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,655,10,19,2,2,0.201829,0.0085858,3.60966,22.6694,1,-211,-1,1,0.0755285,1,3.40594,22.7326,-16.3857,0.0647689,0.208489,-0.146939,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,678,10,42,2,2,0.233793,0.0082413,-22.8692,1.98324,1,-2212,-1,1,0.108306,1,-22.91,1.76176,-32.5065,-0.290371,0.0537188,-0.402834,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,689,10,53,2,2,0.562665,0.00861822,-17.5733,-14.7686,1,211,1,1,0.0609335,-1,-17.9774,-14.3763,14.2546,-0.186031,-0.191548,0.175375,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,725,11,1,3,2,1.17911,0.0139134,24.4512,2.25575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,732,11,8,3,2,0.448876,0.00766825,20.3792,13.698,1,211,1,1,0.0626205,-1,20.679,13.3694,6.83309,0.157696,0.143935,0.0677723,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,0,734,11,10,3,2,1.18741,0.0139134,18.2224,16.4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,735,11,11,3,2,1.18256,0.0139134,17.0018,17.7169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,736,11,12,3,2,1.20936,0.0139134,15.6945,18.8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,737,11,13,3,2,1.21063,0.0139134,14.3073,19.9562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,1,743,11,19,3,2,0.845236,0.0139134,4.72432,24.0962,1,-211,-1,1,0.080957,1,3.93195,24.3655,-17.5405,0.0702652,0.206695,-0.146951,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,1,744,11,20,3,2,0.889199,0.0139134,2.99328,24.3719,1,-211,-1,1,0.0776486,-1,3.8337,24.0765,-17.335,0.06789,0.207502,-0.146938,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,767,11,43,3,2,0.834423,0.0139134,-24.5233,1.24698,1,-2212,-1,1,0.115522,-1,-24.3632,2.0452,-34.526,-0.28955,0.0580905,-0.402791,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,777,11,53,3,2,0.487319,0.00776588,-19.3501,-15.117,1,211,1,1,0.0652877,1,-18.9978,-15.4471,15.226,-0.182578,-0.194825,0.175384,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,820,12,8,0,3,0.785847,0.0140169,22.2848,13.8064,1,211,1,1,0.0651899,1,21.753,14.3669,7.2984,0.154899,0.146906,0.0678742,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,3,821,12,9,0,3,0.865111,0.0140169,21.3739,15.1784,1,211,1,1,0.0665991,-1,22.0157,14.6161,7.41352,0.153268,0.148611,0.0678725,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,833,12,21,0,3,0.760096,0.0137336,5.19056,25.696,1,-211,-1,1,0.0860969,1,4.48598,25.9534,-18.6727,0.0748967,0.205024,-0.146998,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,860,12,48,0,3,0.469029,0.00727343,-26.1439,1.92907,1,-2212,-1,1,0.123835,-1,-26.0406,2.39789,-36.864,-0.28833,0.06361,-0.402787,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,872,12,60,0,3,0.328109,0.00726418,-20.3786,-16.4905,1,211,1,1,0.0693862,1,-20.1501,-16.6971,16.3426,-0.179044,-0.198072,0.175387,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,875,12,63,0,3,1.14488,0.0140169,-16.9277,-20.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,888,12,76,0,3,0.699555,0.0121161,3.00399,-26.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,913,13,1,1,3,1.19319,0.0130989,27.7232,2.31824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,914,13,2,1,3,1.19311,0.0130989,27.523,4.05442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,915,13,3,1,3,1.19145,0.0130989,27.2141,5.7746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,916,13,4,1,3,1.19108,0.0130989,26.7978,7.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,917,13,5,1,3,1.19278,0.0130989,26.2757,9.1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,918,13,6,1,3,1.19298,0.0130989,25.65,10.7717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,919,13,7,1,3,1.19328,0.0130989,24.923,12.3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,920,13,8,1,3,1.1942,0.0130989,24.0977,13.9016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,921,13,9,1,3,0.283845,0.00749807,23.1772,15.3873,1,211,1,1,0.0707883,1,22.9881,15.5763,7.84806,0.150906,0.150991,0.0678673,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,0,923,13,11,1,3,1.17811,0.0130989,21.0659,18.1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,1,934,13,22,1,3,0.379581,0.00717925,4.64908,27.4288,1,-211,-1,1,0.0915251,-1,4.99103,27.2972,-19.6397,0.0783941,0.203671,-0.147035,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,0,944,13,32,1,3,1.19479,0.0130989,-12.3611,24.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,4,960,13,48,1,3,0.174126,0.00858438,-27.6666,2.91764,1,-2212,-1,1,0.130664,1,-27.6995,2.77672,-39.1855,-0.287545,0.0671225,-0.402751,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,973,13,61,1,3,0.297614,0.00744525,-21.0659,-18.1708,1,211,1,1,0.0737046,-1,-21.2867,-17.9783,17.4676,-0.175472,-0.20125,0.175371,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,1022,14,10,2,3,0.0783813,0.0104601,24.1569,16.8709,1,211,1,1,0.0747465,-1,24.2071,16.8231,8.40254,0.147417,0.154395,0.067875,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,1036,14,24,2,3,0.490077,0.00721615,5.15199,29.0111,1,-211,-1,1,0.0966597,-1,5.59745,28.8282,-20.7494,0.0828723,0.201855,-0.147079,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,1065,14,53,2,3,0.365293,0.00699189,-29.2543,3.51722,1,-2212,-1,1,0.140651,1,-29.3414,3.17738,-41.4903,-0.286071,0.0733343,-0.402674,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,1080,14,68,2,3,0.34518,0.00703815,-22.1161,-19.4696,1,211,1,1,0.077762,-1,-22.3758,-19.2513,18.5678,-0.171876,-0.204383,0.175306,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,1126,15,2,3,3,1.23937,0.013312,30.7865,4.11249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,1127,15,3,3,3,1.23851,0.013312,30.5075,5.83223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,1128,15,4,3,3,1.23922,0.013312,30.1325,7.53363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,1129,15,5,3,3,1.24027,0.013312,29.6627,9.21132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,1130,15,6,3,3,1.23888,0.013312,29.0995,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,1131,15,7,3,3,1.24003,0.013312,28.4448,12.4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,1132,15,8,3,3,1.24092,0.013312,27.7006,14.0499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,1135,15,11,3,3,0.584577,0.0080137,24.9558,18.4914,1,211,1,1,0.0789547,-1,25.3907,18.0948,8.95509,0.143837,0.157705,0.0679342,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,1148,15,24,3,3,0.0527396,0.011936,6.28644,30.4172,1,-211,-1,1,0.102114,1,6.27263,30.4232,-21.9171,0.0872901,0.199933,-0.14714,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,1178,15,54,3,3,0.766955,0.0130271,-30.9298,2.84127,1,-2212,-1,1,0.148447,-1,-30.7408,3.54456,-43.4632,-0.285168,0.0766643,-0.402664,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,1192,15,68,3,3,0.81642,0.013312,-23.8797,-19.8616,1,211,1,1,0.0809732,1,-23.2834,-20.3475,19.502,-0.1687,-0.207051,0.175261,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,1,1263,16,27,0,4,0.225433,0.00739783,7.16242,31.8957,1,-211,-1,1,0.107212,1,6.97421,31.9829,-23.0708,0.0916433,0.197926,-0.147202,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,1297,16,61,0,4,0.0870027,0.00963937,-32.4442,4.0016,1,-2212,-1,1,0.155711,-1,-32.4406,4.01398,-45.8679,-0.283931,0.0810444,-0.402648,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,1314,16,78,0,4,0.544526,0.00789307,-24.7532,-21.3522,1,211,1,1,0.0860939,1,-24.341,-21.6744,20.6153,-0.164463,-0.210419,0.175267,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,1377,17,13,1,4,0.125304,0.00882904,27.5219,20.4116,1,211,1,1,0.0870405,1,27.4552,20.4672,9.95707,0.136496,0.164048,0.0680415,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,1391,17,27,1,4,0.699684,0.01142,8.32572,33.2381,1,-211,-1,1,0.112582,1,7.717,33.5375,-24.234,0.0962506,0.195702,-0.147233,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,1425,17,61,1,4,0.577884,0.00806422,-33.8941,5.02772,1,-2212,-1,1,0.163363,1,-34.0566,4.48954,-48.1651,-0.282674,0.0853154,-0.402624,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,1443,17,79,1,4,0.25463,0.00739433,-25.3887,-23.011,1,211,1,1,0.0903604,1,-25.375,-23.0213,21.7296,-0.1607,-0.213283,0.17529,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,1506,18,14,2,4,0.0676687,0.0104636,28.543,21.7327,1,211,1,1,0.0909804,1,28.5077,21.7608,10.4889,0.132743,0.167096,0.0680462,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,1521,18,29,2,4,0.386715,0.00693773,8.76571,34.7876,1,-211,-1,1,0.1177,1,8.43644,34.9581,-25.3092,0.100229,0.193658,-0.147274,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,1558,18,66,2,4,0.68331,0.0118305,-35.4333,5.61209,1,-2212,-1,1,0.17162,1,-35.6363,4.97687,-50.4237,-0.280364,0.0896046,-0.402918,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,1578,18,86,2,4,0.212099,0.0075749,-26.48,-24.2038,1,211,1,1,0.094399,1,-26.3306,-24.3123,22.7839,-0.156898,-0.216098,0.175283,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,1647,19,15,3,4,0.371522,0.00695184,29.2835,23.3528,1,211,1,1,0.0951145,-1,29.5716,23.1344,11.0431,0.128932,0.170029,0.0680962,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,1661,19,29,3,4,0.824426,0.0148739,9.96441,36.1052,1,-211,-1,1,0.122867,1,9.25663,36.4989,-26.4881,0.106047,0.190673,-0.14704,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,1,1662,19,30,3,4,0.9571,0.0148739,8.33452,36.5159,1,-211,-1,1,0.12037,-1,9.05392,36.1286,-26.2032,0.103346,0.191983,-0.147322,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,1699,19,67,3,4,0.442268,0.0069579,-37.116,5.02771,1,-2212,-1,1,0.179262,-1,-36.9861,5.41787,-52.3677,-0.27926,0.0929853,-0.402896,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,1719,19,87,3,4,0.308975,0.00706842,-27.0723,-25.8838,1,211,1,1,0.098611,-1,-27.3239,-25.7078,23.9081,-0.153037,-0.218861,0.175262,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,1791,20,19,0,5,0.703068,0.0151055,31.652,23.9599,1,211,1,1,0.0993565,1,30.7822,24.7785,11.695,0.124121,0.173552,0.0681679,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,3,1792,20,20,0,5,0.810908,0.0164826,30.6869,25.1841,1,211,1,1,0.100734,-1,31.0176,25.1078,11.8243,0.122249,0.174874,0.0681786,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,1809,20,37,0,5,0.646569,0.0117613,8.50763,38.7756,1,-211,-1,1,0.129482,-1,10.2361,38.2128,-27.8187,0.110622,0.188007,-0.147085,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,1852,20,80,0,5,0.103294,0.0111824,-39.5068,3.89108,1,-2212,-1,1,0.188147,1,-39.2927,6.21215,-55.7073,-0.277306,0.0985868,-0.402878,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,1873,20,101,0,5,0.506408,0.00788688,-29.6745,-26.3694,1,211,1,1,0.104373,1,-28.5308,-27.4804,25.3154,-0.147363,-0.222719,0.175259,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,1922,20,150,0,5,0.940657,0.0164826,35.0104,-18.7135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,1952,21,20,1,5,0.379244,0.00715247,32.3803,25.5266,1,211,1,1,0.104753,1,31.743,26.1648,12.234,0.119563,0.176714,0.0681534,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,1969,21,37,1,5,0.284377,0.00761946,9.62547,40.093,1,-211,-1,1,0.135433,-1,11.1108,39.66,-28.9593,0.114907,0.185359,-0.147147,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,2012,21,80,1,5,0.710186,0.0136509,-40.9464,4.84633,1,-2212,-1,1,0.195894,1,-40.8393,6.77597,-57.9592,-0.276044,0.103066,-0.402506,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,2034,21,102,1,5,0.155796,0.0093743,-30.2777,-27.9884,1,211,1,1,0.108507,1,-29.4402,-28.8804,26.4109,-0.143429,-0.225234,0.175303,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,2049,21,117,1,5,0.0587191,0.0126949,-9.62547,-40.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,2083,21,151,1,5,0.846429,0.0164664,36.7382,-18.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,2112,22,20,2,5,0.0450471,0.0128096,33.1012,27.1654,1,211,1,1,0.108915,1,32.7121,27.6325,12.796,0.115427,0.17944,0.0681475,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,2128,22,36,2,5,0.150289,0.00942443,10.812,41.4337,1,-211,-1,1,0.140853,1,12.0561,41.1467,-30.1483,0.119016,0.182704,-0.147194,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,2172,22,80,2,5,0.379642,0.00699839,-42.6149,4.1972,1,-2212,-1,1,0.204653,-1,-42.233,7.30879,-59.9973,-0.274596,0.106775,-0.402425,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,2194,22,102,2,5,0.470197,0.00718401,-30.8678,-29.6788,1,211,1,1,0.112753,-1,-30.3583,-30.3538,27.5506,-0.139343,-0.227791,0.175291,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,2273,23,21,3,5,0.354558,0.007329,33.7999,28.8678,1,211,1,1,0.113274,-1,33.6743,29.1721,13.3761,0.11103,0.182176,0.0681808,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,2288,23,36,3,5,0.570256,0.00783472,12.0655,42.7809,1,-211,-1,1,0.146515,1,13.0689,42.6575,-31.3765,0.123217,0.179853,-0.147244,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,2332,23,80,3,5,0.277856,0.00781483,-44.1416,5.22451,1,-2212,-1,1,0.212354,1,-43.8706,7.95938,-62.4045,-0.272323,0.112052,-0.402409,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,2354,23,102,3,5,0.732755,0.0124761,-32.6404,-30.1725,1,211,1,1,0.116368,1,-31.0884,-31.5702,28.4819,-0.13547,-0.23015,0.175246,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,2429,24,17,0,6,0.0600948,0.0122207,34.0215,31.113,1,211,1,1,0.117408,-1,34.5153,30.5918,13.9036,0.106623,0.184771,0.0682278,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,2443,24,31,0,6,0.54256,0.0079831,14.9491,43.612,1,-211,-1,1,0.151733,-1,13.8725,43.8037,-32.3222,0.127322,0.176943,-0.147274,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,2489,24,77,0,6,0.151327,0.00921374,-44.5673,11.7998,1,-2212,-1,1,0.22032,1,-45.439,8.61884,-64.7297,-0.270694,0.116041,-0.402346,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,2520,24,108,0,6,0.601815,0.00888402,-30.5008,-34.5714,1,211,1,1,0.121338,-1,-32.1037,-33.3411,29.8213,-0.13064,-0.232934,0.175229,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,2606,25,18,1,6,0.314779,0.00756058,34.6178,32.812,1,211,1,1,0.121653,-1,35.3839,32.1429,14.4724,0.102251,0.187193,0.0683019,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,0,2619,25,31,1,6,0.321403,0.00749097,16.2689,44.8368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,4,2665,25,77,1,6,0.541544,0.00780054,-45.8832,13.0289,1,-2212,-1,1,0.227896,1,-47.047,9.32325,-67.127,-0.268696,0.120856,-0.402223,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,2696,25,108,1,6,0.722267,0.0121869,-32.1888,-35.198,1,211,1,1,0.1247,1,-32.7193,-34.4597,30.659,-0.126871,-0.235026,0.175206,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,2782,26,18,2,6,0.558936,0.0078158,35.2064,34.5836,1,211,1,1,0.126102,-1,36.2494,33.7813,15.066,0.0970324,0.189931,0.068348,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,2794,26,30,2,6,0.12455,0.00984858,17.6584,46.0836,1,-211,-1,1,0.163205,-1,16.0338,46.6756,-34.7519,0.136216,0.170036,-0.147438,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,2840,26,76,2,6,0.890097,0.0136646,-47.2259,14.3258,1,-2212,-1,1,0.23609,1,-48.7102,10.0867,-69.6257,-0.266258,0.126001,-0.402233,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,4,2841,26,77,2,6,0.830284,0.0136646,-47.7071,12.6311,1,-2212,-1,1,0.232685,-1,-48.2389,9.86715,-68.9158,-0.26735,0.123761,-0.402219,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,0,2863,26,99,2,6,1.18514,0.0136646,-42.6656,-24.8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,2,2872,26,108,2,6,0.391126,0.00710102,-32.6496,-37.007,1,211,1,1,0.130059,1,-33.5658,-36.0638,31.8487,-0.121234,-0.238019,0.175138,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
